Date,Log_Returns,Realised_Volatility,RSI,MACD,Normalised_Volume,Momentum
2012-05-07,0.00035093841391071367,0.15030095279286293,40.70467797403338,-0.1153130236731827,0,0.0019307737460727559
2012-05-08,-0.004288181120537082,0.14602658859069395,40.626013887575866,-0.18850939037347536,0,-0.0060143552076225015
2012-05-09,-0.006724559253239415,0.1351170048270525,40.301440263749356,-0.26468381986824724,0,-0.02596673095513813
2012-05-10,0.0025138376607937636,0.13270415932873683,41.219952332325924,-0.28362093493783036,0,-0.02999472445757556
2012-05-11,-0.0033927488691170003,0.12271746831622693,43.839969315372706,-0.2998309079674194,0,-0.03560817419333506
2012-05-14,-0.011175210712309086,0.12119247787964266,35.99108288245891,-0.35814792945963125,0,-0.04260694593152259
2012-05-15,-0.005762571769415016,0.12221924297040375,22.45466856929744,-0.40705827414151197,0,-0.05346362920615144
2012-05-16,-0.004413726174553208,0.10624538569305898,14.38217679749252,-0.438632607530877,0,-0.05527319254491203
2012-05-17,-0.0151654158002514,0.11513659869055821,9.663717391705944,-0.5178400799458356,0,-0.062310511934827506
2012-05-18,-0.007415426439854589,0.11574458550495828,9.34312454974976,-0.5768355762500457,0,-0.05396249426759181
2012-05-21,0.015908781599419802,0.13236382444145586,17.721940410506846,-0.486666700589488,0,-0.03912910251068569
2012-05-22,0.0004858819402497967,0.13066953920750127,18.564564123275247,-0.3940597095167332,0,-0.03453087687666123
2012-05-23,0.0016925668003319621,0.12980420222451414,21.546644421999574,-0.2969713494527988,0,-0.02637010462327527
2012-05-24,0.001379048675118252,0.11786894317928688,27.39925793686244,-0.20326916664959827,0,-0.02747434244771474
2012-05-25,-0.0021683491708156598,0.11313701919055698,26.364861324614182,-0.13646848919907528,0,-0.026282853045237142
2012-05-29,0.011018077440523156,0.12180547679785288,36.763981708986336,-0.013878887583484989,0,-0.004431285651571026
2012-05-30,-0.014438738702141261,0.1286439843846552,33.90759222441382,-0.009094884200667508,0,-0.013031642992389902
2012-05-31,-0.002279596306441903,0.12483041678153055,31.350579491894933,-0.008405876651514044,0,-0.010923075164319895
2012-06-01,-0.024951721156096767,0.14543340391309137,25.766781783408675,-0.13756577098098877,0,-0.02055527527115175
2012-06-04,0.00010999395044368456,0.145732984380138,28.597872671974088,-0.2001632218884799,0,-0.013156738334245022
2012-06-05,0.005710663080182327,0.14234717789701812,33.894453764567615,-0.18611841444406352,0,-0.02316954022759543
2012-06-06,0.02278738416062167,0.16792330801050226,47.050978975001634,-0.027446629019331592,0,-0.0011400209101387615
2012-06-07,-0.0001060056183970874,0.16780880377246837,53.51282974739347,0.08431744976845046,0,-0.0029349282993832437
2012-06-08,0.008081258492487768,0.17008193902644753,60.48170477842167,0.20757978465704952,0,0.003770055016472984
2012-06-11,-0.012700308578232202,0.17420588409971852,47.49902170184103,0.21210328272460988,0,-0.006746135206692649
2012-06-12,0.011583649726737578,0.18005567978941,52.423401507369825,0.2803895748445917,0,-0.006184219460582008
2012-06-13,-0.0070477773401554636,0.17768004789576233,48.77790914820502,0.2777886885364984,0,0.0011882458164684806
2012-06-14,0.010756936152700623,0.18109870576705206,52.402474718842065,0.3324205821205015,0,0.0143257163511048
2012-06-15,0.01028492833453345,0.1837802007866707,56.7217230497548,0.4172176220806332,0,0.05070432221919008
2012-06-18,0.0014439569921432568,0.17455214683415743,53.563149462035845,0.46427260587004615,0,0.052106858210393625
2012-06-19,0.009768136038879115,0.17372185477728574,63.327036296457116,0.5330546555173067,0,0.056384425525601856
2012-06-20,-0.0016874228975617338,0.16685207645477795,63.59303134459609,0.5433533377774116,0,0.030843450689229446
2012-06-21,-0.022513538497768024,0.186349154726129,64.40749168693822,0.3940729067514273,0,0.008001661966154261
2012-06-22,0.007149382153211551,0.18780855401051597,66.32283246308461,0.32409733655084244,0,0.007062766602548232
2012-06-25,-0.016083651268229256,0.196417344799081,57.50194527571262,0.17293054630108037,0,0.00366128558549339
2012-06-26,0.004761645351656513,0.1970312943584985,51.47605569034313,0.09815879214458398,0,-0.0031623940453845423
2012-06-27,0.00894487505680628,0.19570736042814868,54.77803979638489,0.09924504847016039,0,0.012907843629930582
2012-06-28,-0.0021122291862739565,0.18880124060152043,51.0032038139214,0.0838735387439622,0,-4.391695822514308e-05
2012-06-29,0.02461456076391919,0.2059039411538858,64.38770143275562,0.2148637739727436,0,0.014388242975297505
2012-07-02,0.0024559816066402054,0.1813868308176894,61.93921026684595,0.3009268336103038,0,0.015415348486211178
2012-07-03,0.00621266139188259,0.18132896912566507,67.1620665896748,0.37604689988266876,0,0.011811475494522883
2012-07-05,-0.004698018426892302,0.18326348152590857,61.69472994266273,0.37457784700811936,0,0.008769901162239746
2012-07-06,-0.009477772526444205,0.17305055215909274,53.61680529221135,0.29626678313135824,0,0.022006073901777556
2012-07-09,-0.001640344629933101,0.1733014713030659,52.34182088538845,0.21961171868699703,0,0.013062284058533047
2012-07-10,-0.00815919589352812,0.17446680121652067,44.896158742031794,0.10942073904554273,0,0.02112214374167176
2012-07-11,-1.5000112501112257e-05,0.16771786200692715,45.53503237631932,0.031385426881135214,0,0.016256235895586002
2012-07-12,-0.004999476582261716,0.16455063162508493,53.400563530256434,-0.051446085330071833,0,0.002183546878471887
2012-07-13,0.016362402778416774,0.17109071178353208,57.32588585143936,-0.008124586757868424,0,0.02087060582962641
2012-07-16,-0.002316681435359639,0.1681406016393087,65.31329678000819,0.002735431508362085,0,-0.006255794356889943
2012-07-17,0.00738268082372272,0.16638464463095617,66.28589146274652,0.04987816937808082,0,-0.0013478354656645264
2012-07-18,0.006658781027899336,0.16764132051064703,65.58018334688687,0.11318209994097245,0,-0.000902217733495525
2012-07-19,0.002713315627617754,0.16473835495954842,67.94409408548961,0.15966729774771793,0,0.006529936754490873
2012-07-20,-0.010112964077233983,0.16877769838053938,50.22085952552999,0.11644962869326114,0,0.005890800451526346
2012-07-23,-0.00894892242999692,0.15137592392807286,43.84587835217017,0.02643771597245237,0,-0.0014340310666145495
2012-07-24,-0.009082117859168798,0.15334911192229628,35.77181881556744,-0.08855014757409391,0,-0.002355204382553877
2012-07-25,-0.0003140493083221821,0.14164041218810652,37.574251495031646,-0.1617533708356269,0,-0.0026535046509476024
2012-07-26,0.01640568775391335,0.15110093679557704,52.074559781987325,-0.10661302164942354,0,0.01892498261693154
2012-07-27,0.018901240777229388,0.16096083606998207,60.99210233701473,0.04291749323777999,0,0.021515154703108053
2012-07-30,-0.0004831166820731514,0.1605479929354831,65.42159920458403,0.1280489755069648,0,0.02338988708209433
2012-07-31,-0.004326345149538325,0.13897755439539064,62.78821748693818,0.14499368639436133,0,0.011476869337768258
